@relation Data

@attribute index numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {1  2  3  4}

@data
4584,-1.319642,-9.626326,-1.056431,2
4585,-1.235893,-9.765109,-0.975075,2
4586,-1.129412,-9.803394,-0.921237,2
4587,-1.071985,-9.792626,-0.869791,2
4588,-1.054038,-9.754341,-0.890130,2
4589,-1.008575,-9.676575,-0.784846,2
4590,-1.166501,-9.602397,-0.832702,2
4591,-1.322034,-9.602397,-0.903291,2
4592,-1.226322,-9.668200,-0.874577,2
4593,-1.106681,-9.741181,-0.979861,2
4594,-1.137787,-9.767502,-1.135394,2
4595,-1.281357,-9.656236,-1.128216,2
4596,-1.441676,-9.601201,-1.067199,2
4597,-1.385444,-9.582058,-0.896112,2
4598,-1.274178,-9.678967,-0.850648,2
4599,-1.288535,-9.754341,-0.985843,2
4600,-1.313660,-9.769895,-0.947558,2
4601,-1.320838,-9.681360,-0.970290,2
4602,-1.374677,-9.596416,-0.948754,2
4603,-1.404587,-9.604790,-0.827917,2
4604,-1.349552,-9.628718,-0.763310,2
4605,-1.019342,-9.603594,-0.745364,2
4606,-0.841077,-9.725628,-0.984646,2
4607,-0.984646,-9.872787,-1.244268,2
4608,-1.179662,-9.829716,-1.231107,2
4609,-1.241875,-9.641879,-1.116252,2
4610,-1.240679,-9.524631,-0.959522,2
4611,-1.208375,-9.584451,-0.805185,2
4612,-1.359123,-10.009177,-0.587438,2
4613,-1.578067,-9.994821,-0.943969,2
4614,-1.933401,-9.632308,-1.244268,2
4615,-2.249253,-9.445667,-1.306481,2
4616,-2.074577,-9.440882,-1.325624,2
4617,-1.360320,-9.670592,-1.115055,2
4618,-0.932004,-9.858429,-1.328017,2
4619,-0.906880,-9.524631,-1.983650,2
4620,-1.166501,-9.476774,-2.181058,2
4621,-1.332802,-9.669396,-1.520639,2
4622,-1.071985,-9.763913,-0.961915,2
4623,-0.745364,-9.684950,-0.893719,2
4624,-0.547956,-9.732806,-0.886541,2
4625,-0.439083,-9.792626,-0.916451,2
4626,-0.434297,-9.768699,-1.002593,2
4627,-0.732204,-9.751948,-1.271785,2
4628,-1.136591,-9.671789,-1.361516,2
4629,-1.235893,-9.568898,-1.253839,2
4630,-1.098306,-9.552148,-1.194018,2
4631,-1.008575,-9.572487,-1.055235,2
4632,-1.049253,-9.717253,-0.818345,2
4633,-1.141376,-9.775877,-0.673580,2
4634,-1.253839,-9.738789,-0.581456,2
4635,-1.412962,-9.643075,-0.550349,2
4636,-1.500300,-9.590433,-0.600598,2
4637,-1.434497,-9.699306,-0.616152,2
4638,-1.258625,-9.751948,-0.679562,2
4639,-1.194018,-9.687343,-0.679562,2
4640,-1.223929,-9.573684,-0.571885,2
4641,-1.214357,-9.678967,-0.454636,2
4642,-1.178465,-9.848858,-0.497707,2
4643,-1.282553,-9.834501,-0.519243,2
4644,-1.453640,-9.631111,-0.614955,2
4645,-1.575674,-9.481560,-0.701097,2
4646,-1.623530,-9.434899,-0.740579,2
4647,-1.800599,-9.521041,-0.754936,2
4648,-2.062613,-9.589237,-0.780060,2
4649,-2.134398,-9.632308,-0.715454,2
4650,-1.893919,-9.570094,-0.630509,2
4651,-1.536192,-9.487542,-0.526421,2
4652,-1.350748,-9.558130,-0.412762,2
4653,-1.402194,-9.676575,-0.334995,2
4654,-1.441676,-9.804591,-0.259621,2
4655,-1.400998,-9.823733,-0.113659,2
4656,-1.355534,-9.757931,-0.066999,2
4657,-1.378266,-9.547362,-0.343370,2
4658,-1.691726,-9.536594,-0.551546,2
4659,-1.947758,-9.494720,-0.656830,2
4660,-2.118845,-9.326026,-0.597009,2
4661,-2.318645,-9.306884,-0.533599,2
4662,-2.664408,-9.406186,-0.631705,2
4663,-3.142972,-9.560523,-0.646062,2
4664,-3.399004,-9.684950,-0.253639,2
4665,-3.134598,-9.576077,0.187837,2
4666,-2.556731,-9.555737,0.384048,2
4667,-2.100898,-9.611969,0.186640,2
4668,-1.926222,-9.645468,-0.080160,2
4669,-1.990828,-9.590433,-0.074178,2
4670,-2.043471,-9.237492,-0.011964,2
4671,-2.069792,-9.136993,0.144766,2
4672,-2.025524,-9.220742,0.233300,2
4673,-2.055435,-9.521041,0.235693,2
4674,-2.334198,-9.832108,-0.045464,2
4675,-2.804388,-10.347761,-0.513260,2
4676,-3.211168,-10.252048,-1.076770,2
4677,-2.841477,-9.530613,-0.947558,2
4678,-2.038685,-9.308080,-0.308674,2
4679,-1.280160,-9.555737,-0.057428,2
4680,-0.861416,-9.742377,-0.092124,2
4681,-1.119841,-9.834501,-0.084945,2
4682,-1.834099,-9.738789,-0.155533,2
4683,-2.457429,-9.573684,-0.293121,2
4684,-2.712265,-9.470792,-0.356531,2
4685,-2.523232,-9.431311,-0.338584,2
4686,-2.000400,-9.408579,-0.409173,2
4687,-1.581656,-9.466006,-0.671187,2
4688,-1.496711,-9.578469,-0.798006,2
4689,-1.622334,-9.670592,-0.691526,2
4690,-1.800599,-9.700503,-0.526421,2
4691,-1.947758,-9.663414,-0.399601,2
4692,-2.065006,-9.653843,-0.258425,2
4693,-2.102095,-9.613165,-0.244068,2
4694,-2.129612,-9.549755,-0.409173,2
4695,-2.118845,-9.565309,-0.558724,2
4696,-2.060220,-9.658628,-0.588634,2
4697,-1.901098,-9.757931,-0.524028,2
4698,-1.690529,-9.722038,-0.459422,2
4699,-1.487139,-9.632308,-0.510868,2
4700,-1.521835,-9.632308,-0.569492,2
4701,-1.668994,-9.640682,-0.559920,2
4702,-1.794617,-9.596416,-0.485743,2
4703,-1.847259,-9.530613,-0.392423,2
4704,-1.855634,-9.556933,-0.411565,2
4705,-1.861616,-9.562916,-0.496511,2
4706,-1.828117,-9.608379,-0.519243,2
4707,-1.767099,-9.627522,-0.576670,2
4708,-1.652244,-9.664611,-0.598206,2
4709,-1.575674,-9.658628,-0.685544,2
4710,-1.555335,-9.643075,-0.678365,2
4711,-1.596013,-9.622736,-0.701097,2
4712,-1.646262,-9.649057,-0.741775,2
4713,-1.645066,-9.689735,-0.727418,2
4714,-1.664208,-9.632308,-0.827917,2
4715,-1.670190,-9.600004,-0.928415,2
4716,-1.704886,-9.560523,-0.999003,2
4717,-1.707279,-9.561719,-1.004985,2
4718,-1.475175,-9.527023,-1.032503,2
4719,-1.552942,-9.445667,-1.159323,2
4720,-1.600798,-9.394221,-0.924826,2
4721,-1.433301,-9.535398,-0.477368,2
4722,-1.243071,-9.731609,-0.215354,2
4723,-0.921237,-9.818948,-0.046660,2
4724,-0.558724,-10.003195,-0.230907,2
4725,-0.118445,-10.247263,-0.356531,2
4726,0.281157,-10.138390,-0.969093,2
4727,0.259621,-10.004392,-1.360320,2
4728,-0.038285,-9.684950,-1.400998,2
4729,-0.534796,-9.500702,-1.422533,2
4730,-1.044467,-9.527023,-1.599602,2
4731,-1.231107,-9.537791,-1.694118,2
4732,-1.091127,-9.649057,-1.459622,2
4733,-0.854238,-9.768699,-1.153340,2
4734,-0.782453,-9.801002,-0.971486,2
4735,-0.856631,-9.853643,-0.872184,2
4736,-0.964308,-9.769895,-0.803988,2
4737,-1.064806,-9.722038,-0.914058,2
4738,-1.158126,-9.695718,-0.947558,2
4739,-1.197608,-9.649057,-0.965504,2
4740,-1.184447,-9.604790,-1.062413,2
4741,-1.143769,-9.658628,-1.205983,2
4742,-1.061217,-9.706485,-1.249053,2
4743,-1.014557,-9.765109,-1.208375,2
4744,-1.001396,-9.785448,-1.129412,2
4745,-1.091127,-9.777073,-1.117448,2
4746,-1.308874,-9.688539,-1.155733,2
4747,-1.545763,-9.614362,-1.125823,2
4748,-1.695315,-9.626326,-1.022932,2
4749,-1.733600,-9.537791,-0.981057,2
4750,-1.580459,-9.517452,-0.991825,2
4751,-1.395016,-9.652647,-1.000200,2
4752,-1.258625,-9.719646,-0.896112,2
4753,-1.269392,-9.702896,-0.808774,2
4754,-1.359123,-9.641879,-0.836291,2
4755,-1.448854,-9.632308,-0.872184,2
4756,-1.714457,-9.619147,-0.857827,2
4757,-1.850848,-9.631111,-0.762114,2
4758,-1.921437,-9.615558,-0.641276,2
4759,-1.913062,-9.607183,-0.563510,2
4760,-1.868794,-9.656236,-0.574277,2
4761,-1.822134,-9.692128,-0.624527,2
4762,-1.819742,-9.668200,-0.594616,2
4763,-1.517050,-9.692128,-0.824327,2
4764,-1.444068,-9.662218,-0.911665,2
4765,-1.567299,-9.655040,-0.784846,2
4766,-1.648655,-9.579665,-0.501296,2
4767,-1.751546,-9.579665,-0.361316,2
4768,-1.828117,-9.641879,-0.425922,2
4769,-1.700101,-9.665807,-0.547956,2
4770,-1.548156,-9.614362,-0.697508,2
4771,-1.574477,-9.574880,-0.806381,2
4772,-1.755135,-9.579665,-0.774078,2
4773,-1.855634,-9.564112,-0.675972,2
4774,-1.920240,-9.588040,-0.531207,2
4775,-1.897508,-9.607183,-0.421137,2
4776,-1.837688,-9.635897,-0.350549,2
4777,-1.789831,-9.695718,-0.281157,2
4778,-1.755135,-9.710074,-0.205783,2
4779,-1.764707,-9.621540,-0.090927,2
4780,-1.770689,-9.517452,0.019143,2
4781,-1.964507,-9.450453,0.199801,2
4782,-2.099702,-9.497113,0.279960,2
4783,-2.200200,-9.582058,0.339781,2
4784,-2.201397,-9.667004,0.361316,2
4785,-2.091327,-9.680164,0.234497,2
4786,-1.867598,-9.542577,-0.055035,2
4787,-1.648655,-9.750752,-0.691526,2
4788,-1.875973,-9.677772,-0.813560,2
4789,-2.321038,-9.461221,-0.571885,2
4790,-2.577070,-9.433703,-0.422333,2
4791,-2.549552,-9.515059,-0.142373,2
4792,-2.415555,-9.559326,0.105284,2
4793,-2.316252,-9.543773,0.262014,2
4794,-2.341377,-9.544970,0.278764,2
4795,-2.382055,-9.541380,0.162712,2
4796,-2.390430,-9.505488,0.043071,2
4797,-2.331806,-9.506684,-0.041874,2
4798,-2.349752,-9.488738,-0.055035,2
4799,-2.342573,-9.466006,0.046660,2
4800,-2.397608,-9.470792,0.092124,2
4801,-2.450250,-9.493524,0.088534,2
4802,-2.504089,-9.529416,0.090927,2
4803,-2.573481,-9.529416,0.072981,2
4804,-2.489732,-9.492328,0.039482,2
4805,-2.374876,-9.517452,0.027517,2
4806,-2.365305,-9.565309,-0.009571,2
4807,-2.449054,-9.544970,-0.014357,2
4808,-2.445465,-9.499506,0.063410,2
4809,-2.419144,-9.497113,0.112463,2
4810,-2.405983,-9.480363,0.133998,2
4811,-2.395216,-9.505488,0.155533,2
4812,-2.385644,-9.509077,0.154337,2
4813,-2.364109,-9.521041,0.163908,2
4814,-2.349752,-9.525827,0.160319,2
4815,-2.311467,-9.531809,0.169890,2
4816,-2.262414,-9.515059,0.211765,2
4817,-2.311467,-9.523434,0.136391,2
4818,-2.377269,-9.501899,0.113659,2
4819,-2.385644,-9.483953,0.088534,2
4820,-2.362912,-9.499506,0.099302,2
4821,-2.372484,-9.493524,0.086142,2
4822,-2.368894,-9.494720,0.136391,2
4823,-2.358127,-9.488738,0.120838,2
4824,-2.359323,-9.537791,0.082552,2
4825,-2.367698,-9.584451,-0.004786,2
4826,-2.384448,-9.561719,0.063410,2
4827,-2.342573,-9.497113,0.061017,2
4828,-2.334198,-9.518648,-0.021535,2
4829,-2.413162,-9.626326,-0.119641,2
4830,-2.467000,-9.720842,-0.113659,2
4831,-2.409572,-9.632308,-0.104088,2
4832,-2.237289,-9.497113,-0.133998,2
4833,-2.233700,-9.446864,-0.211765,2
4834,-2.419144,-9.393025,-0.230907,2
4835,-2.574677,-9.321240,-0.147159,2
4836,-2.578266,-9.403793,0.045464,2
4837,-2.370091,-9.574880,0.217747,2
4838,-2.129612,-9.613165,0.197408,2
4839,-1.990828,-9.566504,0.160319,2
4840,-2.023132,-9.573684,0.052642,2
4841,-2.116452,-9.549755,-0.119641,2
4842,-2.221736,-9.559326,-0.220140,2
4843,-2.251646,-9.536594,-0.179462,2
4844,-2.139184,-9.541380,-0.122034,2
4845,-1.974079,-9.572487,-0.126820,2
4846,-1.884348,-9.600004,-0.180658,2
4847,-1.946561,-9.632308,-0.312263,2
4848,-2.090131,-9.658628,-0.403191,2
4849,-2.187040,-9.712467,-0.485743,2
4850,-2.151148,-9.681360,-0.549153,2
4851,-2.080559,-9.512667,-0.626920,2
4852,-2.053042,-9.379865,-0.646062,2
4853,-2.027917,-9.413364,-0.654437,2
4854,-1.989632,-9.510274,-0.661615,2
4855,-1.874776,-9.615558,-0.613759,2
4856,-1.951347,-9.560523,-0.215354,2
4857,-2.047060,-9.667004,0.081356,2
4858,-1.971686,-9.724431,0.108873,2
4859,-1.887937,-9.700503,0.052642,2
4860,-1.805385,-9.681360,-0.138784,2
4861,-1.703690,-9.641879,-0.381655,2
4862,-1.660619,-9.610772,-0.612563,2
4863,-1.660619,-9.588040,-0.847059,2
4864,-1.663012,-9.607183,-0.975075,2
4865,-1.655833,-9.605987,-0.922433,2
4866,-1.686940,-9.616755,-0.848256,2
4867,-1.733600,-9.635897,-0.702293,2
4868,-1.750350,-9.621540,-0.570688,2
4869,-1.786242,-9.629914,-0.411565,2
4870,-1.905883,-9.574880,-0.403191,2
4871,-0.165105,2.739782,9.183653,2
4872,0.301496,2.687140,9.123833,2
4873,0.784846,2.749353,9.323633,2
4874,0.739382,2.779263,9.775877,2
4875,0.585045,2.555535,10.051051,2
4876,0.269193,2.298306,9.760324,2
4877,-0.015553,2.313859,9.477970,2
4878,0.126820,2.315056,9.404989,2
4879,0.230907,2.372484,9.568898,2
4880,0.251246,2.356930,9.771091,2
4881,0.208176,2.268396,9.728021,2
4882,0.051446,2.304288,9.574880,2
4883,0.023928,2.306681,9.419347,2
4884,-0.007178,2.301895,9.399008,2
4885,-0.072981,2.275574,9.467203,2
4886,-0.141177,2.333002,9.623933,2
4887,-0.002393,2.301895,9.500702,2
4888,-0.037089,2.370091,9.367901,2
4889,0.022732,2.398805,9.279366,2
4890,-0.007178,2.455036,9.326026,2
4891,0.087338,2.434697,9.370294,2
4892,0.043071,2.435894,9.393025,2
4893,-0.011964,2.464607,9.393025,2
4894,0.044267,2.453840,9.443274,2
4895,0.059821,2.462214,9.596416,2
4896,-0.027517,2.444268,9.724431,2
4897,0.003589,2.355734,9.757931,2
4898,-0.050249,2.380858,9.694521,2
4899,-0.077767,2.415555,9.633504,2
4900,-0.001196,2.426322,9.598808,2
4901,0.047856,2.455036,9.582058,2
4902,0.021535,2.458625,9.657433,2
4903,0.011964,2.372484,9.688539,2
4904,0.044267,2.370091,9.649057,2
4905,0.083749,2.396412,9.452846,2
4906,-0.016750,2.429911,9.310472,2
4907,-0.114855,2.377269,9.384650,2
4908,-0.169890,2.335395,9.562916,2
4909,-0.128016,2.287539,9.667004,2
4910,-0.093320,2.334198,9.645468,2
4911,0.050249,2.361716,9.619147,2
4912,0.117248,2.372484,9.555737,2
4913,0.051446,2.383251,9.548559,2
4914,0.056231,2.346163,9.657433,2
4915,0.066999,2.311467,9.773484,2
4916,0.116052,2.318645,9.766306,2
4917,0.175872,2.335395,9.672985,2
4918,0.256032,2.361716,9.584451,2
4919,0.236889,2.391626,9.589237,2
4920,0.232104,2.358127,9.663414,2
4921,0.230907,2.325824,9.663414,2
4922,0.250050,2.344966,9.589237,2
4923,0.282353,2.368894,9.509077,2
4924,0.257228,2.356930,9.471989,2
4925,0.186640,2.329413,9.495916,2
4926,0.154337,2.311467,9.578469,2
4927,0.139980,2.281556,9.682557,2
4928,0.096909,2.262414,9.714860,2
4929,0.020339,2.246861,9.633504,2
4930,-0.044267,2.280360,9.570094,2
4931,-0.076570,2.301895,9.622736,2
4932,0.007178,2.291128,9.622736,2
4933,0.035892,2.316252,9.497113,2
4934,0.037089,2.349752,9.487542,2
4935,0.045464,2.330609,9.619147,2
4936,0.055035,2.305485,9.653843,2
4937,0.039482,2.312663,9.548559,2
4938,0.051446,2.330609,9.458828,2
4939,0.069392,2.327020,9.540184,2
4940,0.078963,2.292324,9.640682,2
4941,0.045464,2.294717,9.626326,2
4942,0.044267,2.303092,9.560523,2
4943,0.025125,2.289931,9.559326,2
4944,0.038285,2.273181,9.604790,2
4945,0.089731,2.281556,9.640682,2
4946,0.124427,2.311467,9.633504,2
4947,0.082552,2.329413,9.621540,2
4948,0.068195,2.338984,9.546165,2
4949,0.104088,2.331806,9.427721,2
4950,0.094516,2.341377,9.436096,2
4951,0.035892,2.352145,9.572487,2
4952,-0.003589,2.349752,9.668200,2
4953,0.037089,2.292324,9.652647,2
4954,0.051446,2.258825,9.632308,2
4955,0.047856,2.263610,9.674182,2
4956,-0.026321,2.286342,9.701699,2
4957,-0.025125,2.311467,9.667004,2
4958,0.040678,2.309074,9.614362,2
4959,0.022732,2.328216,9.558130,2
4960,0.013161,2.352145,9.586843,2
4961,0.068195,2.353341,9.598808,2
4962,0.108873,2.305485,9.604790,2
4963,0.107677,2.295913,9.656236,2
4964,0.047856,2.301895,9.731609,2
4965,0.046660,2.277967,9.695718,2
4966,0.058624,2.276771,9.586843,2
4967,0.087338,2.286342,9.480363,2
4968,0.114855,2.288735,9.454042,2
4969,0.095713,2.288735,9.482756,2
4970,0.098106,2.282753,9.533006,2
4971,0.145962,2.282753,9.404989,2
4972,0.114855,2.338984,9.332008,2
4973,0.113659,2.287539,9.455238,2
4974,0.008375,2.328216,9.724431,2
4975,0.136391,2.483750,9.985249,2
4976,0.541974,2.427519,9.841680,2
4977,0.480957,2.215754,9.393025,2
4978,-0.210568,2.311467,9.316455,2
4979,-0.409173,2.434697,9.611969,2
4980,-0.034696,2.487339,10.000802,2
4981,0.190229,2.421536,10.071390,2
4982,0.077767,2.373680,9.821341,2
4983,-0.224925,2.389233,9.474381,2
4984,-0.171087,2.482553,9.376275,2
4985,0.070588,2.484946,9.424132,2
4986,0.075374,2.452643,9.475577,2
4987,-0.038285,2.390430,9.454042,2
4988,-0.504886,2.372484,9.343972,2
4989,-0.345763,2.242075,9.353543,2
4990,0.105284,2.292324,9.611969,2
4991,0.352941,2.316252,9.704092,2
4992,0.023928,2.441875,9.499506,2
4993,0.027517,2.386841,9.401401,2
4994,-0.005982,2.306681,9.657433,2
4995,-0.064606,2.271985,9.926624,2
4996,-0.240479,2.352145,9.992428,2
4997,-0.118445,2.372484,9.842875,2
4998,-0.016750,2.322234,9.805787,2
4999,-0.072981,2.377269,9.668200,2
5000,0.033500,2.426322,9.448060,2
5001,0.050249,2.438286,9.671789,2
5002,0.033500,2.367698,9.735199,2
5003,-0.064606,2.231307,9.754341,2
5004,-0.089731,2.279164,9.613165,2
5005,0.040678,2.277967,9.597611,2
5006,0.023928,2.410769,9.449257,2
5007,0.282353,2.187040,9.474381,2
5008,0.147159,2.252842,9.537791,2
5009,0.087338,2.349752,9.335598,2
5010,-0.022732,2.417947,9.269794,2
5011,0.198604,2.319842,9.483953,2
5012,0.195015,2.270789,9.617950,2
5013,-0.016750,2.360520,9.529416,2
5014,-0.005982,2.325824,9.517452,2
5015,0.056231,2.362912,9.591630,2
5016,0.078963,2.415555,9.692128,2
5017,0.050249,2.409572,9.754341,2
5018,0.010768,2.378466,9.610772,2
5019,0.029910,2.455036,9.513863,2
5020,0.051446,2.487339,9.444471,2
5021,0.011964,2.579463,9.358330,2
5022,-0.007178,2.566302,9.332008,2
5023,0.017946,2.585445,9.404989,2
5024,0.032303,2.598605,9.538987,2
5025,0.080160,2.616552,9.583255,2
5026,0.049053,2.573481,9.601201,2
5027,-0.017946,2.621337,9.561719,2
5028,-0.026321,2.636891,9.481560,2
5029,0.029910,2.658426,9.446864,2
5030,0.041874,2.667997,9.488738,2
5031,0.089731,2.650051,9.503095,2
5032,0.171087,2.623730,9.501899,2
5033,0.105284,2.641676,9.537791,2
5034,0.094516,2.595016,9.609575,2
5035,0.125623,2.621337,9.549755,2
5036,0.266800,2.709872,9.458828,2
5037,0.340977,2.810370,9.420543,2
5038,0.384048,2.785246,9.454042,2
5039,0.278764,2.694318,9.489935,2
5040,0.168694,2.610569,9.461221,2
5041,0.107677,2.629712,9.455238,2
5042,0.107677,2.658426,9.504292,2
5043,0.101695,2.665604,9.436096,2
5044,0.125623,2.666801,9.349955,2
5045,0.114855,2.709872,9.320045,2
5046,0.155533,2.755335,9.418150,2
5047,0.190229,2.699104,9.572487,2
5048,0.003589,2.892923,9.655040,2
5049,0.387637,2.592623,9.499506,2
5050,0.276371,2.693122,9.360723,2
5051,0.220140,2.743371,9.361918,2
5052,0.242871,2.724229,9.473185,2
5053,0.173480,2.675176,9.364311,2
5054,0.230907,2.596213,9.379865,2
5055,0.221336,2.561517,9.452846,2
5056,0.228515,2.574677,9.500702,2
5057,0.193819,2.584249,9.525827,2
5058,0.172283,2.596213,9.567701,2
5059,0.187837,2.620141,9.580862,2
5060,0.206979,2.648855,9.511470,2
5061,0.187837,2.660819,9.434899,2
5062,0.191426,2.660819,9.476774,2
5063,0.199801,2.701497,9.499506,2
5064,0.192622,2.683551,9.462418,2
5065,0.178265,2.688336,9.428918,2
5066,0.217747,2.705086,9.452846,2
5067,0.230907,2.738585,9.537791,2
5068,0.223729,2.697907,9.559326,2
5069,0.145962,2.693122,9.553345,2
5070,0.169890,2.632105,9.579665,2
5071,0.196211,2.629712,9.644272,2
5072,0.180658,2.632105,9.573684,2
5073,0.208176,2.666801,9.418150,2
5074,0.204586,2.627319,9.385847,2
5075,0.133998,2.600998,9.493524,2
5076,0.122034,2.584249,9.515059,2
5077,0.137587,2.592623,9.505488,2
5078,0.159123,2.585445,9.500702,2
5079,0.161516,2.555535,9.580862,2
5080,0.184247,2.532803,9.550952,2
5081,0.165105,2.565106,9.505488,2
5082,0.174676,2.555535,9.467203,2
5083,0.168694,2.562713,9.529416,2
5084,0.175872,2.561517,9.537791,2
5085,0.178265,2.567499,9.483953,2
5086,0.172283,2.514857,9.521041,2
5087,0.172283,2.543571,9.558130,2
5088,0.211765,2.547160,9.548559,2
5089,0.218943,2.567499,9.494720,2
5090,0.265603,2.522035,9.468399,2
5091,0.197408,2.468197,9.566504,2
5092,0.138784,2.492125,9.619147,2
5093,0.113659,2.451447,9.656236,2
5094,0.101695,2.459822,9.663414,2
5095,0.110070,2.439483,9.565309,2
5096,0.150748,2.474179,9.483953,2
5097,0.192622,2.463411,9.503095,2
5098,0.162712,2.428715,9.555737,2
5099,0.031107,2.394019,9.650253,2
5100,0.014357,2.429911,9.577272,2
5101,0.092124,2.481357,9.468399,2
5102,0.116052,2.538785,9.369097,2
5103,0.136391,2.548356,9.418150,2
5104,0.105284,2.538785,9.564112,2
5105,0.064606,2.468197,9.736395,2
5106,-0.016750,2.397608,9.879965,2
5107,0.001196,2.365305,9.878768,2
5108,0.086142,2.408376,9.717253,2
5109,0.162712,2.433501,9.602397,2
5110,0.159123,2.433501,9.588040,2
5111,0.098106,2.425126,9.580862,2
5112,0.038285,2.419144,9.549755,2
5113,0.082552,2.432304,9.467203,2
5114,0.216550,2.432304,9.400204,2
5115,0.202194,2.440679,9.431311,2
5116,0.129212,2.415555,9.554541,2
5117,0.102891,2.400001,9.635897,2
5118,0.147159,2.415555,9.602397,2
5119,0.161516,2.464607,9.536594,2
5120,0.159123,2.477768,9.402596,2
5121,0.110070,2.476571,9.312865,2
5122,0.017946,2.428715,9.451650,2
5123,-0.016750,2.396412,9.626326,2
5124,0.005982,2.359323,9.724431,2
5125,0.033500,2.356930,9.680164,2
5126,0.090927,2.390430,9.584451,2
5127,0.143569,2.419144,9.516255,2
5128,0.136391,2.432304,9.476774,2
5129,0.078963,2.409572,9.494720,2
5130,0.046660,2.421536,9.483953,2
5131,0.106481,2.402394,9.442079,2
5132,0.136391,2.419144,9.426525,2
5133,0.110070,2.428715,9.427721,2
5134,0.094516,2.468197,9.409775,2
5135,0.061017,2.453840,9.421740,2
5136,0.017946,2.410769,9.541380,2
5137,-0.063410,2.404787,9.641879,2
5138,-0.035892,2.397608,9.651450,2
5139,0.004786,2.415555,9.638289,2
5140,0.004786,2.425126,9.613165,2
5141,-0.016750,2.426322,9.627522,2
5142,-0.039482,2.440679,9.663414,2
5143,-0.040678,2.450250,9.665807,2
5144,-0.019143,2.433501,9.662218,2
5145,0.010768,2.457429,9.580862,2
5146,0.059821,2.471786,9.498309,2
5147,0.037089,2.438286,9.499506,2
5148,-0.017946,2.459822,9.544970,2
5149,0.020339,2.423929,9.549755,2
5150,0.027517,2.421536,9.573684,2
5151,0.062213,2.401197,9.548559,2
5152,0.015553,2.410769,9.521041,2
5153,-0.016750,2.398805,9.527023,2
5154,-0.015553,2.396412,9.521041,2
5155,0.027517,2.384448,9.482756,2
5156,0.050249,2.384448,9.507881,2
5157,0.044267,2.373680,9.552148,2
5158,0.001196,2.333002,9.577272,2
5159,-0.063410,2.329413,9.637094,2
5160,-0.069392,2.374876,9.585648,2
5161,-0.058624,2.394019,9.486345,2
5162,-0.074178,2.402394,9.521041,2
5163,-0.076570,2.359323,9.621540,2
5164,-0.077767,2.346163,9.635897,2
5165,-0.148355,2.358127,9.600004,2
5166,-0.174676,2.337788,9.533006,2
5167,-0.180658,2.354537,9.548559,2
5168,-0.135194,2.360520,9.567701,2
5169,-0.135194,2.358127,9.530613,2
5170,-0.098106,2.330609,9.540184,2
5171,-0.102891,2.355734,9.594023,2
5172,-0.110070,2.350948,9.590433,2
5173,-0.099302,2.373680,9.511470,2
5174,-0.119641,2.354537,9.455238,2
5175,-0.131605,2.324627,9.466006,2
5176,-0.107677,2.292324,9.583255,2
5177,-0.124427,2.291128,9.705289,2
5178,-0.172283,2.321038,9.698111,2
5179,-0.139980,2.312663,9.634701,2
5180,-0.162712,2.317449,9.600004,2
5181,-0.169890,2.341377,9.577272,2
5182,-0.156730,2.352145,9.572487,2
5183,-0.144766,2.353341,9.609575,2
5184,-0.122034,2.350948,9.616755,2
5185,-0.143569,2.342573,9.629914,2
5186,-0.178265,2.331806,9.639486,2
5187,-0.222533,2.354537,9.614362,2
5188,-0.173480,2.355734,9.598808,2
5189,-0.123230,2.384448,9.574880,2
5190,-0.090927,2.398805,9.614362,2
5191,-0.064606,2.388037,9.645468,2
5192,-0.062213,2.358127,9.657433,2
5193,-0.061017,2.376073,9.670592,2
5194,-0.075374,2.358127,9.619147,2
5195,-0.076570,2.367698,9.576077,2
5196,-0.028714,2.376073,9.574880,2
5197,-0.044267,2.371287,9.688539,2
5198,-0.075374,2.344966,9.664611,2
5199,-0.092124,2.306681,9.555737,2
5200,-0.052642,2.298306,9.515059,2
5201,-0.049053,2.349752,9.437292,2
5202,-0.056231,2.368894,9.342776,2
5203,-0.099302,2.338984,9.412168,2
5204,-0.168694,2.309074,9.579665,2
5205,-0.178265,2.304288,9.646665,2
5206,-0.178265,2.305485,9.598808,2
5207,-0.138784,2.323431,9.487542,2
5208,-0.110070,2.318645,9.477970,2
5209,-0.078963,2.299503,9.542577,2
5210,-0.088534,2.325824,9.567701,2
5211,-0.068195,2.288735,9.564112,2
5212,-0.021535,2.289931,9.634701,2
5213,-0.057428,2.324627,9.684950,2
5214,-0.133998,2.347359,9.604790,2
5215,-0.137587,2.353341,9.525827,2
5216,-0.112463,2.404787,9.550952,2
5217,-0.089731,2.450250,9.572487,2
5218,-0.100499,2.427519,9.533006,2
